PairID,Algorithm,PlanningTime_ms,ExecutionTime_ms,Smoothness,PathLength
300,RRT,76,17429,0.00403685,4.72448
300,RRT*,5038,12243,0.0156438,1.39255
301,RRT,78,19751,0.00494446,7.77433
301,RRT*,5076,23361,0.00323951,5.72157
302,RRT,90,20660,0.00474931,5.30578
302,RRT*,5050,25659,0.00504598,4.0785
303,RRT,91,17613,0.0032616,7.96916
303,RRT*,5048,9390,0.00504734,3.90915
304,RRT,74,25784,0.00258811,4.97516
304,RRT*,5059,24772,0.0027534,4.89736
305,RRT,86,19267,0.00312148,5.5209
305,RRT*,5045,26421,0.00819631,4.05286
306,RRT,59,18267,0.00544086,6.61904
306,RRT*,5049,27804,0.00379151,5.28532
307,RRT,86,20023,0.00496353,3.44829
307,RRT*,5033,12550,0.0172722,1.63034
308,RRT,54,26786,0.00808122,5.32747
308,RRT*,5051,24364,0.00467874,4.46837
309,RRT,116,23900,0.00253714,5.23711
309,RRT*,5039,18999,0.00899414,3.30889
310,RRT,80,18126,0.00589173,6.29932
310,RRT*,5061,26768,0.00277183,4.85031
311,RRT,67,29063,0.00342561,4.1059
311,RRT*,5063,22758,0.00634479,3.64123
312,RRT,97,23132,0.00417283,4.85318
312,RRT*,5054,23806,0.00561274,3.37946
313,RRT,74,5260,0.00675947,5.82857
313,RRT*,5033,24149,0.0120251,1.91626
314,RRT,56,18530,0.00349548,4.93875
314,RRT*,5045,9396,0.00947881,2.79806
315,RRT,95,39364,0.00241188,6.93645
315,RRT*,5042,15763,0.00892771,2.70207
316,RRT,60,9500,0.0117471,4.01389
316,RRT*,5049,22366,0.00647674,4.37137
317,RRT,98,22053,0.00346804,5.84445
317,RRT*,5063,25422,0.00481663,4.71511
318,RRT,117,19930,0.00469152,6.87013
318,RRT*,5041,22461,0.00778604,2.29409
319,RRT,119,17126,0.0101585,7.27705
319,RRT*,5036,11701,0.0145751,1.74316
320,RRT,117,22848,0.00236219,9.06489
320,RRT*,5033,18961,0.0076979,2.55435
321,RRT,91,37286,0.0025589,6.82438
321,RRT*,5053,24063,0.00504564,4.5437
322,RRT,69,21591,0.00365793,4.46575
322,RRT*,5051,25329,0.00359542,5.00902
323,RRT,91,18827,0.00539634,4.71707
323,RRT*,5067,26321,0.00426077,4.9548
324,RRT,72,17526,0.00799691,3.61432
324,RRT*,5049,20270,0.0049045,4.21613
325,RRT,86,16873,0.00528137,7.13566
325,RRT*,5027,8283,0.00927199,2.00525
326,RRT,84,20786,0.00661037,4.83588
326,RRT*,5053,27390,0.00194686,4.63797
327,RRT,123,16473,0.00254706,4.44549
327,RRT*,5044,27220,0.00795414,4.24424
328,RRT,54,10318,0.00534378,3.29051
328,RRT*,5055,21876,0.00361567,5.27814
329,RRT,126,16611,0.00390407,4.84833
329,RRT*,5043,10408,0.0142968,1.3135
330,RRT,85,32562,0.00751226,4.71756
330,RRT*,5045,26637,0.00330293,4.97393
331,RRT,82,27478,0.00408604,6.13612
331,RRT*,5048,15905,0.00520946,2.43329
332,RRT,67,21777,0.00543214,4.62684
332,RRT*,5051,26206,0.00297914,3.71028
333,RRT,83,20124,0.00357904,5.34371
333,RRT*,5080,24575,0.00379659,4.81357
334,RRT,87,20418,0.0151316,5.26189
334,RRT*,5037,14045,0.00971668,2.4935
335,RRT,61,35648,0.00596225,5.9193
335,RRT*,5052,20370,0.00377833,4.74118
336,RRT,97,13918,0.00449172,7.24604
336,RRT*,5034,19012,0.0325646,1.2595
337,RRT,110,37192,0.00315045,8.30477
337,RRT*,5036,24118,0.00844894,2.57873
338,RRT,87,24982,0.00457155,6.35356
338,RRT*,5061,27064,0.00499572,5.01957
339,RRT,85,16780,0.00528902,6.652
339,RRT*,5037,19108,0.0063909,3.80762
340,RRT,60,23297,0.00871567,4.32509
340,RRT*,5055,20558,0.00475838,5.51502
341,RRT,115,22183,0.00344039,6.35911
341,RRT*,5037,18350,0.00840501,2.68282
342,RRT,101,39739,0.00455616,5.72439
342,RRT*,5065,20872,0.00760986,4.56724
343,RRT,92,17303,0.00620138,5.30072
343,RRT*,5050,19556,0.00510575,4.16478
344,RRT,69,13087,0.00390462,4.96908
344,RRT*,5050,16402,0.00822257,2.92022
345,RRT,72,18802,0.00517597,5.41029
345,RRT*,5039,22010,0.0044957,3.11322
346,RRT,109,7854,0.00343048,5.63563
346,RRT*,5040,22123,0.00398787,3.98739
347,RRT,98,22957,0.00339071,6.62246
347,RRT*,5046,17751,0.0104584,4.47096
348,RRT,102,20095,0.00347361,5.24621
348,RRT*,5054,23523,0.00784051,4.59146
349,RRT,89,27103,0.0108202,5.26953
349,RRT*,5062,28969,0.0112858,4.55146
350,RRT,79,29411,0.00480711,6.63597
350,RRT*,5056,26220,0.00454047,4.05187
351,RRT,63,22280,0.00271324,4.31095
351,RRT*,5052,20733,0.00719496,4.24018
352,RRT,100,21386,0.00415831,8.4863
352,RRT*,5057,26086,0.00278039,3.80794
353,RRT,73,20948,0.00669218,6.63342
353,RRT*,5070,25367,0.0021408,5.01304
354,RRT,101,19315,0.00496123,4.90017
354,RRT*,5060,27521,0.00394112,4.51493
355,RRT,164,21211,0.00373621,8.25723
355,RRT*,5050,25365,0.00427925,4.80337
356,RRT,99,24911,0.00322449,5.06269
356,RRT*,5033,28035,0.0160962,1.75377
357,RRT,63,18164,0.0051186,3.44445
357,RRT*,5043,22963,0.00489059,4.07512
358,RRT,46,20735,0.00563903,4.14978
358,RRT*,5042,21970,0.00603882,4.05835
359,RRT,73,17044,0.00511273,6.2449
359,RRT*,5051,22118,0.00326938,4.5461
360,RRT,87,24760,0.00322022,5.20102
360,RRT*,5057,15593,0.00310032,5.27531
361,RRT,104,21388,0.00370375,7.65877
361,RRT*,5027,9897,0.0275156,1.24762
362,RRT,101,21023,0.00597434,6.96888
362,RRT*,5052,23019,0.0142607,4.38994
363,RRT,74,20686,0.00458363,4.57129
363,RRT*,5052,20758,0.00470968,3.99761
364,RRT,69,20550,0.00541687,4.9739
364,RRT*,5056,25825,0.00282637,4.74851
365,RRT,98,21503,0.00566381,5.05039
365,RRT*,5058,22821,0.00333746,4.14072
366,RRT,76,16677,0.00605903,5.02343
366,RRT*,5049,24827,0.00864464,3.85416
367,RRT,80,23982,0.00368407,5.33461
367,RRT*,5038,15367,0.0142078,1.94599
368,RRT,97,21026,0.00682499,6.64668
368,RRT*,5047,23556,0.00510329,3.84809
369,RRT,97,19604,0.00442768,7.55687
369,RRT*,5029,23917,0.0138909,1.23788
370,RRT,95,15683,0.00986918,5.359
370,RRT*,5056,12810,0.0116377,2.21878
371,RRT,87,25511,0.00514779,6.18545
371,RRT*,5042,18757,0.00783758,2.86563
372,RRT,90,17360,0.02571,7.51361
372,RRT*,5051,24061,0.00866491,4.15516
373,RRT,94,22611,0.00481939,6.96553
373,RRT*,5048,13503,0.00475892,3.22997
374,RRT,78,20037,0.00444279,5.6876
374,RRT*,5058,23316,0.00617493,4.00627
375,RRT,92,21813,0.00441545,5.79328
375,RRT*,5052,27102,0.0137251,5.00888
376,RRT,69,21157,0.0102348,4.84091
376,RRT*,5063,39346,0.00243774,4.85983
377,RRT,101,23746,0.0148009,6.24428
377,RRT*,5063,28277,0.00467869,4.99931
378,RRT,93,27065,0.00316115,6.22674
378,RRT*,5034,17396,0.0223626,1.22788
379,RRT,64,17412,0.00301823,4.83153
379,RRT*,5045,16550,0.00811073,2.89477
380,RRT,83,19087,0.00739099,5.08341
380,RRT*,5049,22775,0.00731832,5.22592
381,RRT,76,26038,0.00438142,6.72885
381,RRT*,5046,9139,0.0257983,1.14293
382,RRT,66,23034,0.00336466,4.26696
382,RRT*,5055,19461,0.00457913,4.32408
383,RRT,44,16673,0.0157259,2.10247
383,RRT*,5037,19048,0.0293703,1.50749
384,RRT,74,36358,0.00575331,5.58326
384,RRT*,5033,22201,0.0375645,0.506594
385,RRT,64,19042,0.00674882,4.68723
385,RRT*,5056,22218,0.00503848,4.04719
386,RRT,103,20306,0.00608727,5.69316
386,RRT*,5046,20208,0.00452066,4.06765
387,RRT,41,24439,0.0150806,1.74725
387,RRT*,5033,25162,0.0130794,2.3554
388,RRT,83,19247,0.0031482,6.35204
388,RRT*,5034,7997,0.0343194,0.596497
389,RRT,100,18387,0.0046894,6.44448
389,RRT*,5063,13507,0.00421617,5.62736
390,RRT,83,23632,0.00272816,5.61846
390,RRT*,5057,25725,0.00258164,4.17746
391,RRT,113,24166,0.00312754,5.77042
391,RRT*,5043,8857,0.00446603,2.86534
392,RRT,82,25252,0.00602897,4.22841
392,RRT*,5062,25284,0.00583809,5.58067
393,RRT,82,20041,0.00524922,5.72174
393,RRT*,5043,24463,0.00431538,4.6354
394,RRT,135,18111,0.00277181,6.48512
394,RRT*,5048,21609,0.00548295,3.58367
395,RRT,69,22485,0.00295328,6.23627
395,RRT*,5043,19654,0.00619267,2.61222
396,RRT,79,25715,0.00327143,5.88633
396,RRT*,5091,26781,0.00350405,7.16412
397,RRT,80,15288,0.00342581,5.20438
397,RRT*,5028,7796,0.0195806,0.660142
398,RRT,79,21235,0.00397585,6.50007
398,RRT*,5044,22066,0.0101907,3.49186
